title,id,link,date,job_description,label
pricing analyst-hybrid,job_549bd48bb7b850ed,https://ie.indeed.com/rc/clk?jk=549bd48bb7b850ed&bb=10f9GxsTMVeKXoyahZO0T9JA0KbUXShH9rsJVyoa8cacJT5b04MkkitVYT5oaY5I4IQNR9BQAAbE2aw5PmdMAi1ln0WlqK9sk_ITeyQFl1Q%3D&xkcb=SoDo67M3FTTf8nU7Kx0BbzkdCdPP&fccid=40f6e1ba1aac8472&vjs=3,"January 12, 2024","pricing analysthybrid
zurich insurance plc is looking for a pricing analyst to join the commercial lines pricing team, working within the underwriting department of zurich general insurance ireland and reporting to the commercial lines pricing manager. the key purpose of this role is to support the delivery of the zurich gi commercial lines pricing strategy and objectives.
your role
as a pricing analyst your main responsibilities will include the following:

key accountabilities:
assist in implementing effective pricing strategies to support business objectives.
assist in delivering monthly reporting on key performance metrics.
maintain and implement improvements to pricing reports.
assist in the provision of pricing insights to portfolio managers and underwriters to support portfolio management objectives.
compile and categorize data and verify factors and assumptions used in pricing calculations.
perform analyses to provide accurate data and outputs for use by pricing and underwriting management
provide support to the pricing manager, chief pricing actuary, pricing team colleagues, and other pricing stakeholders.
support the automation of pricing processes to improve efficiency and operational excellence.
compliance with zurich group  local policies, procedures, and best practices
your skills  experience
as a pricing analyst, your skills and qualifications will include:

required
bachelors degree or equivalent in a quantitative field e.g. mathematicsstatistics, actuarial science, computer science, data science, finance, economics, business, data analytics etc.

additional experience
experience with relevant software and programming languages e.g. excel, vba, r, python etc.
experience within the insurance industry would be beneficial.


capabilities
accuracy and attention to detail
strong analytical skills
strong communication skills
highly motivated, demonstrating initiative and ability to work independently.
flexible team player with the ability to build and maintain relationships with a wide range of stakeholders.

note: the successful candidate will not be required to pursue an actuarial qualification although the opportunity exists should they choose to do so. zurich offers a wide range of further education options to employees interested in pursuing additional qualifications.
additional information

if you value an exciting and varied working environment and meet the above requirements, then our recruiter jemma doran is looking forward to receiving your application by clicking on the button apply online.

who we are

at zurich, we foster a culture of diversity and inclusion. our purpose and values are designed to protect, inspire confidence and help our employees reach their full potential. we value and defend what is right and promote opportunities for equity among our professionals, regardless of gender, disability, lgbtq , race, ethnicity, generations, belief, etc. join zurich and be part of this culture. together we are committed to delivering on our purpose  lets create a brighter future together",data_analyst
technical business analyst,job_d37cdc51d2b2ae0e,https://ie.indeed.com/rc/clk?jk=d37cdc51d2b2ae0e&bb=10f9GxsTMVeKXoyahZO0T59wqdBn3N37in6NCcRhcw3aloIwU3pJPpOV1fsbfYoGJkHfg_T15ZH_QMCQXhX3LTYIHvtkcb1GY-mkX0CuqDc%3D&xkcb=SoBc67M3FTTf8nU7Kx0AbzkdCdPP&fccid=1392500f835bba92&vjs=3,"January 10, 2024","technical business analyst
business unit
it business solutions
contract type
permanent contract
dublin, sandyford
about bnp paribas:
at bnp paribas, we center our values on what drives the company forward. our driving forces are agility, client satisfaction, compliance culture and openness.
ø agility: we want to behave more simply to embrace useful innovation and digital transformation.
ø client satisfaction: we believe that our success lies in being the customers and clients preferred choice. we seek to listen carefully to them and work closely with them.
ø compliance culture: we believe in promoting clear rules to foster a strong culture of compliance and ethics.
ø openness: we promote openminded attitudes towards our stakeholders. we aim for everyone in group to feel included, to have their say and be empowered.
our strengths are based off four key areas of stability, expertise, responsibility and good place to work.
ø stability: we build upon our solid, longterm oriented management, our diversified and integrated business model and our international footprint.
ø expertise: we build upon our recognized and expanding knowledge of our teams.
ø responsibility: we build upon our culture of responsibility and integrity to ever better serve the interest of our customers.
ø good place to work: we foster a stimulating workplace where people are treated fairly and with respect.
role:
it business solutions bs supports the business lines and functions in delivering change, automation  efficiency programmes with the objective of facilitating the smooth delivery of group initiatives as well as locally decided initiatives within bnp paribas dublin branch.
dublin is the european hub for payablesreceivables in supply chain management, the mandate objective is to achieve an optimum efficient operating model working with the business and functions, to ensure appropriate and optimum it platforms  processes are in place.
the technical business analyst will be responsible in emea for supporting the technical integration between external third party platforms and the bank supply chain systems, as well as supporting the connectivity with other internal bank systems.
key responsibilities:
the role involves but is not limited to:
work with the business line to meet implementation timelines and expectations.
supporting the integration between external erps and the bank systems.
conduct level 23 support and root cause analysis.
conduct solution testing and quality validation.
build customisable reports in sql scripts.
preparation of technical and functional business requirement documents.
ensure accurate mapping of requirements to test cases for sit, uat and nrt
regular reporting and communication with stakeholders involved.
document integration flows and processes and maintain a library of implemented deals.
qualifications  experience required for this role:
5 years within a similar role, with a heavy focus on systems integration.
good knowledge of file formatting, file encoding, web technologies and encryption protocols.
report building experience using sql.
ability to build process, data and functional flow diagrams.
strong analytical, communication and organisational skills essential.
excellent client facing skills.
selfmotivated with proactive outlook.
pragmatic and innovative approach to problem solving.
strong interpersonal skills and team oriented.
comfortable with microsoft suite applications.
why work with us
ø we are the bank for a changing world and aim to build positive change together with our employees.
ø we are a team of passionate people who genuinely care about what we do and the impact our work delivers to our clients. we operate in a highly collaborative, openminded environment that embraces innovation and creativity.
ø we have a genuine commitment to worklife balance throughout the whole organisation. we are also committed to equality, diversity and inclusion and actively promote equal opportunities.
ø development and mobility is actively encouraged. we are a learning company  there is real opportunity to grow, develop and expand your skills, experience and career path.
compliance culture: we believe in promoting clear rules to foster a strong culture of compliance and ethics. we would expect any incoming member of staff to respect all financial security related legislation, including: antimoney laundering aml; countering the financing of terrorism cft; international financial sanctions and embargoes ifs; antibribery and corruption abc; kyc; ongoing client related data screening; and transaction monitoring. bnp paribas have clear policies on these topics which all staff are expected to familiarise themselves with upon successful entry to the group.
equality and diversity
bnp paribas is an equal opportunities employer and proudly cultivates a diverse workforce. we believe that diversity of experience enhances our service offering to clients and leads to a better working environment. we encourage applications from the best candidates regardless of age, ethnicity, gender, gender identity, nationality, disability, sexual orientation, socioeconomic background, parental and caring status, or religious belief.
by submitting your application, you agree to bnp paribas completing a background check and screening in advance of any potential offer being made

primary location
ieldublin
standard  permanent
job
information technology
education level
bachelor degree or equivalent  3 years
experience level
at least 5 years
fulltime
reference
apply
opens in a new tab",data_analyst
supply chain planning analyst - north dublin (am18167),sj_20ad7cda5f21c8a4,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D8963UVSHQvE14Gz87xEjFAazKwo8pwGt2AcCk0nHr42kDSuf3Mi8ZyaVg53QijiqqFhMfI20BcNVO55ALI22ip-ROzL0H5yFfvLwtmaMEhbtqWyMVbboW6qFD3MgDfB1c6wgKKmjuq5_hI5LLwxSk77V7JkzHbaWtCDLe8cfwlfxIhZBaMm7jQDNdvKUBiVP5TeXHkikNexCMhiUjRqRY7uE6Gf7oX49je9kIY1gjl16NgGwX-JldA4SEGmYeL4B59RVufY4LMoTfmTU89B_ZiaxTLW0NaAwepARPTqqP9UhaGAcvwkgKdRTMhkjljX6BxA6TmJkoku1Kk1QIOsp6hd7y3tI1j1pzmpHlGl1nEpi652otTYkr54r86OqsvVXW5HJdh4P9yoplV1KCc6aRRYM0F1SBFik7VqwA8lgb62ZL5TfcyAiKciIdli1z_OLs1j6EVHsgmEDwXIUvOk_GYnhUAYgFo_CjmyYkEmrHlDsYaE485te9psvWUIsvWND7WcNsRipFzkNrOm8wVZbO1XX_oZafXMl2PI-erXFDdPE5Mggs2rOtt-kt1vigWydsj7ovGj00v5GQVexWhdVv2WTGNEZJ21g_ecXwge1HzL8TcPgoJqhQDnXwlxuFck5E8DnLOvw7q0yTtHvQ1jlqky3_SD75NwhJ-NMKvqkrAe4-vVUu2yazbmtJW4S98ZFvqmXHbgCgKQ==&xkcb=SoAm6_M3FTTf8nU7Kx0HbzkdCdPP&p=11&fvj=1&vjs=3,"January 18, 2024","supply chain planning analyst  north dublin.
in this capacity you will work as part of the site procurement team, working with various functions such as logistics, engineering and warehousing to advance the purchasing programs with an international supply base. supporting the achievement of business requirements in terms of part delivery, inventory, logistics and total cost. we are looking for someone who can actively contribute to the management and development of the site planning and materials supply systems in a progressive manner.
as a supply chain planning analyst you will:
provide analysis and information to drive efficiency and effectiveness in supply chain processes with a lean focus i.e. logistics transactions, storage optimisation, inventory turns optimisation, freight optimisation
forecast customer materials requirements in line with sop
utilisation of can build analysis tools for forecasting impact of product demand changes.
key contributor to crossfunctional teams ops, eng, finance working on business improvement projects.
manage components availability in line with product life cycles.
supply chain kpi development and reporting.
provide support to the procurement team with new supplier onboarding ensuring optimal order coverage.
analyse material processing methods from gi to consumption for efficiency improvement.
interested applicants should have:
working knowledge of planning, logistics  procurement tools, processes, and reporting techniques.
planning and analytical skills. high attention to detail and process orientated approach to work.
numeracy skills with accurate data analysis and reporting. ability to collate and analyse large amounts of data in a methodical and structured manner. advanced excel user
project management skills. the ability to implement process improvements at a site and planningprocurement team level to completion.
interpersonal, influencing and presentation skills. ability to conduct and lead meetings effectively across various functions.
ability to work on own initiative with problemsolving skills and decisionmaking ability.
sap planning and purchasing experience desirable.
requirements for this role:
bachelors degree in business, procurement, logistics, supply chain management, or a related discipline qqi level 8.
minimum of 3 years relevant experience within a planning, logistics or procurement function, preferably in a manufacturing environment
must have an analytical mindset and the ability to continuously improve systems, processes, methods, reports and metrics.
reference id: am18167",data_analyst
business performance analyst,job_814bc0f2f3130548,https://ie.indeed.com/rc/clk?jk=814bc0f2f3130548&bb=10f9GxsTMVeKXoyahZO0T3zG9-01tAUdGbIj6kdOZdu6tdAXp7rQEagTWJwJnN-nfJNOtIiVEllJWDHJNTZi5abWx8YjyziBP_9yIYPByVs%3D&xkcb=SoBm67M3FTTf8nU7Kx0GbzkdCdPP&fccid=601d247dd15a77e6&vjs=3,"January 12, 2024","description
purpose
duties and responsibilities
timely delivery of all required financial information for the finance and accounting teams to meet sla on income reporting for month, quarter and annual periods.
assist in the analysis of key transactional and financial data for each billing cycle, helping to provide insight and commentary on significant monthonmonth movements and trends.
develop, produce and distribute new and existing reportsdashboardsvisualisations at agreed times, to meet finance and wider business requirements of data held in the data warehouse and enable provision of consistent data to senior management.
respond to requests from internal customers to create reports in sqlexcelmicrostrategy to meet ad hoc mi requests, monitoring requests to see if similar requests are being made and when appropriate develop a permanent report in the system to meet requirements.
extract and provide data to the wider team in support of portfolio repricing, revenue assurance and data cleansing initiatives.
assist with the documentation and mapping of current team processes, identifying areas for increased automation and efficiency, helping to drive required changes to deliver improvements.
competencies knowledge  skills or abilities  behaviour
experience in a bi or data analystscientist role minimum 18 months
analytical mind with the ability to interrogate and interpret large data sets
strong excel skills andor google sheets
strong sql query writing skills, with google bigquery experience a distinct advantage
good skills in python and google appscriptjava script coding
oralwritten communication and interpersonal skills, with an ability to disseminate complex information to a variety of audiences in a variety of different styles
good standards of professionalism and customer service
highly numerate with commercial and financial acumen
strong skills in bi visualisation tools, specifically microstrategy and google data studio
qualifications
degree or equivalent in data science, statistics or applied mathematics a distinct advantage, but not essential",data_analyst
business analytics & distribution oversight analyst,job_e653fccc461f5832,https://ie.indeed.com/rc/clk?jk=e653fccc461f5832&bb=10f9GxsTMVeKXoyahZO0T9j924ivlUy-6AlrZQ-Kys3D452LIf95JUjlJW0R2MsMLGmC0kEwzswhHO4vDfUhXCEmJwzlIpz-7LbK-_55vho%3D&xkcb=SoBP67M3FTTf8nU7Kx0EbzkdCdPP&fccid=4983b5e32f963a34&vjs=3,"January 12, 2024","the successful candidate will join in a varied role, which involves the production and analysis of distribution data and reporting towards two objectives;
the analyst will work as part of the emeala business analytics team to i produce key management reporting on the distribution function within the emeala region, ii to coordinate key meetings, onsites and presentations in conjunction with management, and iii build and maintain effective working relationships with the sales teams throughout the emeala region.
alongside those responsibilities, the analyst will directly support nbamils designated person for distribution who also acts as head of the emeala business analytics team, to build and maintain an oversight model for the distribution activities of nbamil.
this position involves data handling and analysis; practical oversight tasks; project management and relationship management with various internal stakeholders. the successful candidate will partner with their peers supporting the other management functions in nbamil to implement the companys oversight framework.
responsibilities:
regular engagement with delegatestakeholder teams to oversee the functions supporting the distribution of neuberger berman funds. partner with sales, legal, compliance, product development, and operations to assess and implement changes to distribution policies, procedures and regulatory reform, as required
undertake practical testing of the distribution function; drawing conclusions and resolving findings
identify, analyse and produce reporting designed to monitor and evaluate distribution activity; including the production of reporting to the various neuberger berman fund boards
analyze large volumes of sales data related to client accounts, client coverage teams, crm activity, and industry data; monitor and enforce data accuracy amongst sales teams
provide timely, highquality routine and ad hoc reporting primarily for emeala  apac client coverage channels; partner with support groups to lead efforts to increasingly deliver insights through dynamic dashboards rather than static reports
requirements:
bachelors degree in business, finance or related field of study
ability to develop strong relationships with key stakeholders and delegates across the organization
attention to detail, ability to work to competing deadlines, and a solutionsfocused approach. strong organizational, communication and time management skills are essential
team player with strong work ethic and positive attitude
strong oral and written communication skills
neuberger berman is an equal opportunityaffirmative action employer. the firm and its affiliates do not discriminate in employment because of race, creed, national origin, religion, age, color, sex, marital status, sexual orientation, gender identity, disability, citizenship status or protected veteran status, or any other characteristic protected by local, state, or federal laws, rules, or regulations. if you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact
.
learn about the
applicant privacy notice
.",data_analyst
business performance analyst,job_ed4e384f33b47251,https://ie.indeed.com/rc/clk?jk=ed4e384f33b47251&bb=TeugeYINmtcGjhItq8sAxkdk0CagNmisWltB_mRjf6iKmCu4g3TIcxjJJNPp-A1ZPd5Ahy4QhWFhoO2ndjz3cVVUtARK8VkHdfQ5atWPOfU%3D&xkcb=SoB367M3FTTerv07Mh0JbzkdCdPP&fccid=601d247dd15a77e6&vjs=3,"January 12, 2024","purpose
duties and responsibilities
timely delivery of all required financial information for the finance and accounting teams to meet sla on income reporting for month, quarter and annual periods.
assist in the analysis of key transactional and financial data for each billing cycle, helping to provide insight and commentary on significant monthonmonth movements and trends.
develop, produce and distribute new and existing reportsdashboardsvisualisations at agreed times, to meet finance and wider business requirements of data held in the data warehouse and enable provision of consistent data to senior management.
respond to requests from internal customers to create reports in sqlexcelmicrostrategy to meet ad hoc mi requests, monitoring requests to see if similar requests are being made and when appropriate develop a permanent report in the system to meet requirements.
extract and provide data to the wider team in support of portfolio repricing, revenue assurance and data cleansing initiatives.
assist with the documentation and mapping of current team processes, identifying areas for increased automation and efficiency, helping to drive required changes to deliver improvements.
competencies knowledge  skills or abilities  behaviour
experience in a bi or data analystscientist role minimum 18 months
analytical mind with the ability to interrogate and interpret large data sets
strong excel skills andor google sheets
strong sql query writing skills, with google bigquery experience a distinct advantage
good skills in python and google appscriptjava script coding
oralwritten communication and interpersonal skills, with an ability to disseminate complex information to a variety of audiences in a variety of different styles
good standards of professionalism and customer service
highly numerate with commercial and financial acumen
strong skills in bi visualisation tools, specifically microstrategy and google data studio
qualifications
degree or equivalent in data science, statistics or applied mathematics a distinct advantage, but not essential
global payments inc. is an equal opportunity employer.
global payments provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, sex including pregnancy, national origin, ancestry, age, marital status, sexual orientation, gender identity or expression, disability, veteran status, genetic information or any other basis protected by law. those applicants requiring reasonable accommodation to the application andor interview process should notify a representative of the human resources department.",data_analyst
revenue assurance analyst,job_9ccc1d9c63a0b49c,https://ie.indeed.com/rc/clk?jk=9ccc1d9c63a0b49c&bb=TeugeYINmtcGjhItq8sAxmBvIjZ-d-NWX3uxgzERFeBaLSWNQEwXngtwaQGyQuN24VlA7wewvfyOlwexQHo3h8aeOBUe_KOKfeqZkhLMt1Y%3D&xkcb=SoDD67M3FTTerv07Mh0IbzkdCdPP&fccid=feb5f1fde195371a&vjs=3,"January 11, 2024","we are seeking a highly motivated and detailorientated revenue assurance analyst with a strong focus on billing to work with the growing revenue protection team across the prepaypower and yuno billing team. the successful candidate will have experience in the energy industry or utilities.
if you are a dedicated and driven individual with a passion for ensuring accurate billing processes and maximising revenue, we encourage you to apply for the revenue assurance analyst role. join our team and contribute to the financial success of our organisation.

responsibilities
billing accuracy  integrity
revenue leakage protection
crossfunctional collaboration
process enhancement
data analysis  reporting
systems expertise
compliance  regulations

qualifications
bachelors degree in finance, accounting, business, or a related field. other relevant certifications are a plus.
proven experience 5 years in revenue assurance, billing, finance, or related roles.
strong understanding of billing processes, revenue recognition principles, and financial controls.
proficiency in using data analysis tools e.g., excel, sql to manipulate and analyse complex data sets.
excellent problemsolving skills and attention to detail, with the ability to identify and resolve discrepancies.
effective communication and interpersonal skills to collaborate across departments and present findings.
ability to adapt to a fastpaced environment and manage multiple tasks effectively.

pension contribution scheme
prepaypower health insurance group scheme  eap with laya healthcare
great career progression opportunities in a growing company with strong market growth
fastpaced and friendly team environment
continual training and development
annual leave, increasing with service.
prepaypower staff tariff
established csr, wellness, and social committees, and great social events.
refer a friend scheme
tax saver travel tickets  bike to work scheme

our service empowers customers to take control of their energy costs. rather than the traditional market model of shortterm discounts with significant terms attached, we help customers achieve longterm savings on the electricity, gas, and broadband that they use, which counts on every bill. our approach is different and customerdriven. we pride ourselves on providing customers with an excellent level of service in an operationally efficient manner.
prepaypower is an equal opportunity employer, we believe and treat all our employees, customers, and other stakeholders with dignity and respect.",data_analyst
senior analyst – outbound reporting,job_da9a151753c6cafe,https://ie.indeed.com/rc/clk?jk=da9a151753c6cafe&bb=TeugeYINmtcGjhItq8sAxudNlFfyo2pRmKvLm1Si20IIAoouy2O1Ym2wPvXkefpvCNxcqltUeK2Yb0x3f3f5peCk5UrrtHNj7jflgNlkkn0%3D&xkcb=SoCN67M3FTTerv07Mh0CbzkdCdPP&fccid=58a0b6e7b7d51d7e&vjs=3,"January 09, 2024","senior analyst  outbound reporting
dublin, ireland

about citco
for more information about citco, please visit www.citco.com
about the team  business line:
citco fund services companies is the worlds preeminent hedge fund administrator with over 40 years experience in the provision of administration and extended valueadd services to hedge fund clients  many of whom are leading names in the industry. operating out of 19 strategic centers globally, our global presence reflects our philosophy to provide support wherever our clients are located. this approach gives us an opportunity to utilize this global reach to ensure specific client needs are met on timely basis.
department overview:
data operations is responsible for all aspects of portfolio data exchange and support across trade processing, pricing and position data. the group has an operational and a strategic mandate to fulfill. this is accomplished through a location strategy that combines presence in strategic locations close to our client needs and the utilization of standardization, centralization and scale in our operational centre of excellence coe locations.
operational:
based on requests from internal operations and client integration teams, manage requests for standard extracts spos 4x, standard trade, taxlot
configuration  maintenance of electronic interfaces that exchange outbound data from citco applications.
proactive monitoring of data flows end to end  data is an integral precursor to citcos service to clients.
participate with feedback and enthusiasm, challenging the statusquo and continuously strive to improve current processes.

strategic:
provide leadership in establishing standards  benchmark in the area of portfolio data interfaces  for citco and the industry as a result.
collaborate with citco technology to analyze, develop  enhance internal tools that support increase levels of automation and intuitive selfservice for operations.

position overview
the successful candidate will be part of the data operations department whose primary responsibility will be to ensure the effective management of all aspects for outbound instructs, and swift trade instructions. as a group with representation in asia pacific, europe and north america, the team provides seamless support to all cfs offices on a global basis.
the candidate will have a comprehensive understanding of the fundamentals of swift reporting data points. the successful candidate will have the ability to manage swift and instruct work processes and workflows, and interact with high profile clients. heshe must have an indepth understanding of how to build and maintain prime brokerage settlement instruction reports on behalf of citcos clients. this position requires experience in the development of xslt stylesheets and strong understanding of sql language.
heshe will demonstrate ability to multi task on multiple items based on the functional priorities and objectives.
as a trade instruction expert, the candidate is responsible for oversight of bau deliverables of data operations, oversee the configuration  monitoring of all outgoing swift, and instruct data to ensure timely receipt and delivery to satisfy citco client slas.

your role:
responsible for ice instruct and swift maintenance and support, including investigation and management of, trade instruct and swift data issues.
understand swift nack messages and how to resolve
ability to understand and implement logic for full lifecycle of otc instruments
building bepoke stylesheets for instrument types across a variety of prime brokers and vendor matching platforms
communicate effectively with both internal and external parties to discuss reporting issues. this includes clients, prime brokers, counterparties, and banks in addition to internal cfs teams.
ensure all kickouts and month end breaks are timely resolved with external 3rd parties.
enhance existing xslt stylesheets without adversely impacting existing configurations
demonstrate ability to host and own daily breaks calls with clients and external parties. responsible for driving forward these calls and articulate citcos position, timelines etc.
demonstrate ability to understand broker file specs and build new xslt stylesheets.
timely resolution of any delay processing of trades to the street on t.
takes a proactive approach to solving issues, displays initiative and good example by contributing ideas for increased efficiencies andor automation of the various support procedures.
configure and maintain reporting interfaces as per internal and external business instructions, including investigation and address postimplementation discrepancies as required.
identify opportunities for efficiencies, risk mitigation, standardization and automation and work with managers and team to translate into actionable projects.
assist with the management of p1p2 calls and ensure that standard procedures are adhered.
display exceptional solving skills. candidates are required to research problems reported by operations teams to determine if an actual problem exists or if additional training is required. when actual problem exists, they need to find workaround in a timely fashion
ability to explain technical concepts to users in terms that can be easily understood.
strong knowledge of databases or experience using sql server tsql andor visual basic is required.

about you:
3 years in financial services with an exposure to technology operations, change and release management mandatory.
experience and success in managing demanding stakeholders a necessity
natural flair for technology a requirement

your wellbeing is of paramount importance to us, and central to our success. we provide a range of benefits, training and education support, and flexible working arrangements to help you achieve success in your career while balancing personal needs. ask us about specific benefits in your location.
we embrace diversity, prioritizing the hiring of people from diverse backgrounds. our inclusive culture is a source of pride and strength, fostering innovation and mutual respect.
.
citco welcomes and encourages applications from people with disabilities. accommodations are available upon request for candidates taking part in all aspects of the selection.",data_analyst
senior information security analyst - security customer enablement,job_eb16637e1374d28b,https://ie.indeed.com/rc/clk?jk=eb16637e1374d28b&bb=TeugeYINmtcGjhItq8sAxjBYyWPgCuibM0-fp5HubULbKR_39_cikVUTetWTyiJ2BM6BoEzJzYiDX5BTtSKgiXHl1y7xEeTbF2pUoSERyaU%3D&xkcb=SoCk67M3FTTerv07Mh0AbzkdCdPP&fccid=2cd10564780b27e2&vjs=3,"January 11, 2024","see yourself at twilio
join the team as our next senior information security analyst  security customer enablement
who we are  why were hiring
twilio powers realtime business communications and data solutions that help companies and developers worldwide build better applications and customer experiences.
although were headquartered in san francisco, we have presence throughout south america, europe, asia and australia. were on a journey to becoming a globally antiracist, antioppressive, antibias company that actively opposes racism and all forms of oppression and bias. at twilio, we support diversity, equity  inclusion wherever we do business. we employ thousands of twilions worldwide, and were looking for more builders, creators, and visionaries to help fuel our growth momentum.
about the job
this position is needed to support security awareness and education for twilio sales teams and customers.
security customer enablement is responsible for maintenance of information security for our largest customers. this role requires an understanding of cybersecurity, compliance, technical knowledge, and strong interpersonal skills.
you will partner with product, legal and infosec teams to be the face of securitycustomer trust. the security analyst role will be accountable for answering questionnaires with integrity, reviewing legal documentation, and at times may be representing twilio security during technical audits.
responsibilities
in this role, youll:
independently manage and respond to security questionnaires, customer calls, audit requests, and more from twilios largest and most regulated customers. this includes the review, understanding, and alignment of questionnaire requirements with company policies, practices, and controls
collaborate closely with internal subject matter experts to gather and deliver accurate responses to thirdparty requests, ensuring alignment with industry standards and regulatory obligations
identify, communicate, and address potential security risks or gaps within questionnaire responses in collaboration with relevant teams
maintain an uptodate repository of questionnaire responses, reflecting the latest and most relevant information.
contribute to the enhancement of security questionnaire response templates and processes, aiding in their development and refinement.
thrive in an autonomous, fastpaced, collaborative environment, consistently delivering highquality outputs within set deadlines.
cultivate and sustain productive relationships with internal stakeholders, facilitating the collection of accurate security details for twilios diverse range of products and services.
propose innovative ideas to enhance team and organizational processes and procedures.
develop proficiency in comprehending legal language.
collaborate closely with the audit lead to orchestrate external twilio security audits, engaging internal stakeholders effectively.
formulate and manage educational security content, both internal and external, encompassing whitepapers, presentations, training materials, website content, and more
qualifications
not all applicants will have skills that match a job description exactly. twilio values diverse experiences in other industries, and we encourage everyone who meets the required qualifications to apply. while having desired qualifications make for a strong candidate, we encourage applicants with alternative experiences to also apply. if your career is just starting or hasnt followed a traditional path, dont let that stop you from considering twilio. we are always looking for people who will bring something new to the table
required:
4 years experience in customer facing technical roles engaging customers on various topics such as security, regulatory requirements, and risk management
3 year of professional experience in business writing andor technical writing
previous involvement in overseeing security questionnaires or analogous compliancerelated tasks
understanding of basic cybersecurity principles e.g., encryption, pen testing, business continuity and frameworks e.g., soc, dfars, nist
display comfort in conveying complex technical concepts both verbally and in written form, catering to a broad audience
3 years working with common security frameworks and regulatory requirements e.g., fisc, ccpa, gdpr, pci, soc, isoiec 2700x, cobit, etc.
showcase meticulous attention to detail, with expertise in both grammatical rules and formatting. possess excellent time management, organizational, and multitasking skills
demonstrate the ability to collaborate effectively with personnel at all levels within an organization
desired:
knowledgeable of security or compliance audits andor assessments
experience reviewing and redlining contracts and legal documents from an infosec perspective
you have or would be willing to obtain certifications such as: security, sscp, cissp, cisa, gsec, ccsp, ccsk, pmp, crisc, cfcp, or similar
experience with developing technical standards, and operational guidelines
this role must be based in ireland.
what we offer
twilio thinks big. do you
we like to solve problems, take initiative, pitch in when needed, and are always up for trying new things. thats why we seek out colleagues who embody our values  something we call twilio magic. additionally, we empower employees to build positive change in their communities by supporting their volunteering and donation efforts.
so, if youre ready to unleash your full potential, do your best work, and be the best version of yourself, apply now
if this role isnt what youre looking for, please consider other open positions.
twilio is proud to be an equal opportunity employer. twilio is proud to be an equal employment opportunity and affirmative action employer. we do not discriminate based upon race, religion, color, national origin, sex including pregnancy, childbirth, reproductive health decisions, or related medical conditions, sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, genetic information, political views or activity, or other applicable legally protected characteristics. we also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. additionally, twilio participates in the everify program in certain locations, as required by law.",data_analyst
senior business analyst,job_1b245f34174f6b7a,https://ie.indeed.com/rc/clk?jk=1b245f34174f6b7a&bb=TeugeYINmtcGjhItq8sAxhcxpKGXedIW40ZOGp9BTYViALilnncA1869GLWBGJSEMZG0kVgTU0NLVmFwkhaymZ7pGsznE7WVRiw7ZzHQYPg%3D&xkcb=SoAq67M3FTTerv07Mh0HbzkdCdPP&fccid=79d95b1544240a36&vjs=3,"January 12, 2024","type contract
start asap
senior business analyst
desired skills:
agile, insurance, business analysis
hybrid
my client is seeking an experienced senior business analyst to join the team on an initial 6month contract this is a hybrid role 23 days per week onsite in dublin.
requirements:
7 years of business analyst experience
excellent communication skills
strong background financial services
comfortable working on dataheavy projects
if you are looking for a new role apply now .

reperio human capital acts as an employment agency and an employment business.
mathew jameson is recruiting for this role.",data_analyst
procurement analyst – financial sector,job_4b76a06bbd649d0e,https://ie.indeed.com/rc/clk?jk=4b76a06bbd649d0e&bb=TeugeYINmtcGjhItq8sAxucixDa8uZXTyTEw94MecYefZSfsIkYxGEViNUNbsMEj1XtBxdqjb5r5sMWNERWr5EXXpeI_aPcWBnxmAHPVf-Y%3D&xkcb=SoCe67M3FTTerv07Mh0GbzkdCdPP&fccid=133e7005c5444616&vjs=3,"January 12, 2024","dublin central
permanent
procurement analyst  financial sector
about the company
a large financial and investment company, based in dublin, is currently looking to recruit a procurement analyst to work with their team to develop a robust strategic procurement function and to manage and operate this function to industry excellence levels. with numerous stakeholders, this will be a very active and energetic role for someone who is looking to work within a department that operates efficiently and effectively. you will take the lead on developing the procurement function to operate as efficiently. this client is focused in the area of finance and creating structures large scale investment portfolios.
about the position
the procurement analyst will plan, regulate, and monitor the tender process across all categories for the organisation. the role will focus on managing efficiency improvements in the procurement process. working closely with all departments you will identify process improvement and cost management saving opportunities to help the overall success of the team.

experiencerequirements
within this role you will be involved in
extract and analyze data to support the identification of cost savings, process efficiency and risk mitigation opportunities.
key strategic decision making related to procurement.
internal client management
manage the vendor selection process
provide market analysis to support strategy development
manage external supplier to ensure best practice supply
manage negotiations with vendorssuppliers
operational efficiencies across the supply chain function
identify areas from improvement across the function.
manage the supply chain risk and improve sustainability across the function
manage framework agreements where required.
for this role you are required to have;
a min of 3 years procurement experience.
experienced working in a continuous improvement environment
a strategic thinker and experience in procurement
ability to build relationships with internal and external stakeholders.

remuneration package
contact",data_analyst
