title,id,link,date,job_description
dental nurse,job_ecdf75c7f9c7100c,https://ie.indeed.com/rc/clk?jk=ecdf75c7f9c7100c&bb=KDvhOqIgqZ5NSFT5QjrOO0DUWpTnHmqSDbDkQSa8DVrNP2GWM28kZM_K5FSOlgTvYYSUHvvbu8yBPknV7d_zakdZ6Qvpm-g3SZv2k1Aamx8%3D&xkcb=SoAF67M3FTSZ_k07Kh0BbzkdCdPP&fccid=92dab76f8f21ec44&cmp=The-Clinic&ti=Dental+Nurse&vjs=3,Today,"2 month contract for part time dental nurse required for busy dental practice. Working with a great team in a modern dental environment. Experience essential. High rate of pay for the right person.
No weekend work
Job Type: Part-time
Expected hours: 16 – 25 per week
Benefits:
On-site parking
Schedule:
Day shift
Work Location: In person
Expected start date: 23/01/2024"
staff nurses - addiction & homesless,job_90ab2a7e0fea28bb,https://ie.indeed.com/rc/clk?jk=90ab2a7e0fea28bb&bb=KDvhOqIgqZ5NSFT5QjrOOwMq2kBXMq2vLLi3Tm5j2hj21Sdo2UModoCgmd6BlZcfNqsS9N8TmIcLUt9LzT6XxqeZBAadAxWtnKwqVCJhCjA%3D&xkcb=SoCx67M3FTSZ_k07Kh0AbzkdCdPP&fccid=9a7686246ce73e52&vjs=3,Today,"TTM Healthcare have partnered with one of Ireland's leading Addiction and Homeless services to recruit a Registered Nurse for their Dublin based facility.
This is a full time permanent contract working 39 hours per week Monday to Sunday from 8am to 8pm. Weekends will be on rotation.

Salary: 36772 45171 increment will be applied in March 2024

Requirements:
Registered nurse with the NMBI.
A minimum of 2 years of post qualification experience in a paid full-time capacity or part time equivalent.
Experience in a low threshold or similar setting an advantage but full training will be given.
A relevant qualification in the area of addiction studies / mental health would be an advantage.
Capacity to develop positive relationships with clients and staff.
Must be able to demonstrate proficient IT skills including Microsoft Word, Excel, PowerPoint and a good knowledge of CRM system for reporting purposes.
Good communication skills.
Benefits:
Fulfilling and challenging environment
Competitive salaries
Sick pay scheme
Flexible working arrangements
Minimum 23 days annual leave
Defined contribution pension scheme (after probation)
Death in Service (from commencement of employment)
Line management supervision
Learning and development programme
Group VHI scheme
Paid Family leave (maternity, paternity, parental, adoptive, force majeure and compassionate leave)
Education assistance (study and examination leave, scholarship foundation)
Employee Assistance Programme (EAP)
Health & Wellness Programme

For more information, call Louise on 015136740 ext 117 or click APPLY with your most recent CV today and await a confidential call back.

TTM Healthcare Solutions is an Equal Opportunities Employer"
clinical nurse manager 2 intensive care unit (icu),job_1eefd4b82e761b4e,https://ie.indeed.com/rc/clk?jk=1eefd4b82e761b4e&bb=KDvhOqIgqZ5NSFT5QjrOO1b0rBOoaukvicie__xssxVuKSx1mDI8qX4o4Brmw4kYomo0xP2IDMmifAuo7PDOYvKBeZDAcyWg492VBCdl69c%3D&xkcb=SoA_67M3FTSZ_k07Kh0HbzkdCdPP&fccid=c42523663ebb6429&vjs=3,Today,"Purpose of the Post
The CNM2 will be responsible for working with all members of the multidisciplinary team, including: the Directorate Nurse Manager, CNM3, Director of Nursing, Clinical Director and Intensivists along with all interdisciplinary team members, to provide safe, quality and patient centred care for patients within the intensive care unit (ICU).
In managing the ICU, the CNM2s role will be essential in providing coordination and management of all nursing and delegated activity as well as the allocation and management of resources within the unit associated with this activity.
The CNM2 will support nurses and HCAs educational and professional development in relation to providing opportunities for development of skills, access and support to facilitate ongoing education, and support the expanding nursing role within the critical care speciality to enhance patient care and experience.
Please Note
The purpose of this competition is to form a panel of candidates as a result of the interviews from which future vacancies will be filled. Placement on a panel is not a guarantee of a job offer. Candidates who obtain a place on the panel will be considered for positions that arise over the duration of the panel life-cycle and will be offered in order of merit (order of merit is decided by your score achieved at interview/assessment).
All inquires to - Irene Aloveros, DNM - irenealoveros@mater.ie"
clinical nurse manager,job_4de2f0ad366d48c2,https://ie.indeed.com/rc/clk?jk=4de2f0ad366d48c2&bb=KDvhOqIgqZ5NSFT5QjrOO8djNWzw_9DpIHoI387enUsJCcyTf_jnnp-KlU1HTsXNoAfK0kNT53qjIqe_cmtxq0IQ541Vvl_agU8UxMH4GMc%3D&xkcb=SoCL67M3FTSZ_k07Kh0GbzkdCdPP&fccid=f3365c6ce945223d&vjs=3,Today,"We are now looking to grow our Clinical Nurse Manager team in the newly opened Leopardstown Care Centre!

What does this role entail?

Clinical Practice
To ensure the delivery of the highest standards of nursing and social care which meet the individual needs of each resident by:
Ensuring that the care centre policies and best clinical standards are always practiced.
Working with different staff members in all areas to ensure that standards are maintained. Identify areas that may be of concern and follow up with the Director of Nursing to put action plans put in place.
Reviewing residents with pressure sores /sustained falls / clinically unwell, through clinical practices and documentation to ensure appropriate management plan is in place.
Troubleshoot any ongoing clinical issues and non-clinical issues and escalating to the Director of Nursing.
Perform comprehensive assessments of residents and monitor ongoing assessments and modifications.
Medication Management
Supervise medication administration and compliance by nursing staff.
Order monthly stock and compile monthly stock inventory.
Review medication audits with Director of Nursing and improve standards.
Liaise with GPs and pharmacy with regards to medication reviews and audits.
Staff Supervision & Training
Work alongside and be a visible presence with the Staff Nurses and Care Assistants.
Participate in Training & Development/Performance Appraisal for Staff Nurses and Care Assistants in conjunction with the Director of Nursing.
Work with Care Assistants, ensuring that they have a professional, yet caring approach to the residents, and that they provide a high standard of direct care.
Ensure the implementation of the Named Nurse and Named Care Assistant practice and monitor the effectiveness of individuals in relation to their assigned residents.
Assess training needs in conjunction with the Director of Nursing and implement in house training, such as infection control, palliative care, understanding challenging behaviour.
Auditing
Review recent admissions ensuring appropriate assessments, planning implementation and evaluation of care is documented.
In addition to observing practice, the CNM also monitors standards of cleanliness and hygiene, and fosters an effective working relationship and good communication between Staff Nurses, Care Assistants, and housekeeping staff.
Responsible for ensuring environmental and hand hygiene audits are carried out regularly and thoroughly and that action plans are implemented and sustained.
Responsible for carrying out of medication audits, health & safety audits, risk assessments and drawing up risk management plans – in conjunction with the Director of Nursing.
Responsible for auditing Epicare and for addressing any issues in relation to documentation – in association with Staff Nurses and Care Assistants (Touch screen).
Residents/Relatives - Person Centre
Interact and support residents and families daily. The CNM is a key point of contact for all relatives and visitors and an ambassador for the Care Centre
Ensure that complaints are swiftly deal with at the point of contact.
Management
Ability to assist with all the Director of Nursing responsibilities to effectively take on the role when covering for annual leave.
Be responsible for daily activities including checking and managing rosters when required, attending handovers, reviewing resident progress
Support and develop clinical practice through a hands-on approach with Staff Nurses and Care Assistants in the delivery of care.
Implement Company Health and Safety Policy to safeguard the safety and welfare of staff, residents and others.
Qualifications, Skills and Attributes:
BSc in General Nursing or equivalent.
Previous managerial training / experience is an advantage.
Registered on the NMBI live register.
Excellent Leadership, Organisational and Communication skills.
Sound decision making ability.
Ability to motivate self and others and work on own initiative.
Ability to work well and promote a team environment.
Results driven.
All posts are subject to satisfactory references, medical and Garda vetting.

Note
This job description is intended to give the post holder an appreciation of the role and the range of duties, it does not attempt to detail every activity. Given the nature of the work, it must be stressed that maximum flexibility is required to work in the Care Centre. Specific tasks and objectives will be agreed with the post holder periodically by the Manager."
clinical nurse specialist - thoracic enhanced recovery - maternity leave cover,job_21e2f073f9bd24b8,https://ie.indeed.com/rc/clk?jk=21e2f073f9bd24b8&bb=KDvhOqIgqZ5NSFT5QjrOO7nHfN1S-VAZZnDV5UGA1s5NQCeV2il1m7uvBBwc5qlIKRUXXPJA4bE6fh2IMb1Ik9-RGFol7kemWhCeG0in4o8%3D&xkcb=SoAW67M3FTSZ_k07Kh0FbzkdCdPP&fccid=c42523663ebb6429&vjs=3,Today,"Provide clinical leadership to develop and support all staff involved in managing pre, intra and post- operative thoracic surgery patients

Maintain well established protocols for enhanced recovery after thoracic surgery
Co-ordinate pre-operative tests and work-up prior to surgery
Co-ordinate onward referral and seamless transfer to and from referral centres
Drive extension of clinical pathways in accordance with national and local guidelines from MMUH to and from all referral sites
Chest drain management and education for all staff and departments
Support and follow up of thoracic surgery patients post discharge
Nurse- led outpatient support
Job Summary

An awareness of enhanced recovery for thoracic surgery patient cohorts.
Triage referral to correct pathway to ensure appropriate patient selection for surgery.
Coordinate with relevant referrers and thoracic surgical team to optimise surgical list and reduce cancellations.
Attend ward rounds with thoracic surgery team at MMUH.
Link with patient flow to provide real-time assessment to progress timely transfer of patients, when clinically appropriate.
Collaborative working (MMUH & public health nurses) to develop communication links and timely discharge for patients with chest drains.
To apply lean principles to pathways and processes to improve the patient experience"
staff nurse - endoscopy,job_264b962ab9fe2243,https://ie.indeed.com/rc/clk?jk=264b962ab9fe2243&bb=caYBR6zY1LIVELxB4-vwHCrwSIpNCzeVdZCi5cm9L0jA5kwJofTSMErXp_u8fheNDtCn0m2ZuMnfO2DT3zqUGVa4MmyNGUKsGXHjN47Vjp4%3D&xkcb=SoDT67M3FTSZIjU7Kx0LbzkdCdPP&fccid=9a7686246ce73e52&cmp=TTM-Healthcare&ti=Registered+Nurse&vjs=3,Today,"TTM Healthcare are currently recruiting a Staff Nurse - Endoscopy on behalf of a North Dublin based Hospital.
Long days and short days available! All contracts are permanent.
Benefits:
Competitive Salary
€5000 joining bonus
Maternity benefit
Payment of location or Specialist Allowance as appropriate
Contributory Pension Scheme (5% employee and employer contribution)
Flexible working hours
Training and education opportunities
Discounted group health insurance
Free health screening and vaccinations
Subsidised employee restaurant
Discounted hospital rates for employees and family
Employee recruitment referral scheme
Employee well-being activity programmes
Length of service recognition rewards, values ambassador programme, staff Christmas and summer parties
Requirements:
BSc in nursing
Fully registered with An Bord Altranais
Previous surgical experience
2 years recent acute hospital experience
Fluent in English
Eligible to live and work in Ireland
For more information call Christine on 015136740 or click APPLY with your most recent CV today!
Job Types: Full-time, Permanent
Salary: €33,193.00-€50,865.00 per year
Benefits:
Company pension
Employee discount
Wellness program
Ability to Commute:
Dublin, CO. Dublin (required)
Ability to Relocate:
Dublin, CO. Dublin: Relocate before starting work (required)
Work Location: In person"
staff nurse - addiction & homeless - women's facility - mon to fri,job_9cafe8e4cc9bb013,https://ie.indeed.com/rc/clk?jk=9cafe8e4cc9bb013&bb=caYBR6zY1LIVELxB4-vwHMX7DtMK2qMdoOv9g_UbCja1fLV77l0plo2SYIsAzF1f2K6IKm6nl1QXMioP_QUgHsspQ3sEcmjTzmSAzbuATo4%3D&xkcb=SoBn67M3FTSZIjU7Kx0KbzkdCdPP&fccid=9a7686246ce73e52&vjs=3,Today,"TTM Healthcare have partnered with one of Ireland's leading Addiction and Homeless Services to recruit a Registered Nurse for their Dublin based Women's facility.

This is a wonderful opportunity for a registered general nurse to be part of a progressive clinical team setting up and developing a unique service aimed at improving the lives and health of women experiencing homelessness and addiction.

This is a full-time permanent contract working 39 hours per week Monday to Friday from 8.30am to 5.30pm.

Salary: €36772 - €45171 - increment will be applied in March 2024
LCI - €47277 - €53577

Requirements:
Registered nurse with the NMBI.
A minimum of 1 year of post qualification experience in a paid full-time capacity or part time equivalent.
Experience in a low threshold or similar setting an advantage but full training will be given.
A relevant qualification in the area of addiction studies / mental health would be an advantage.

Benefits:
Fulfilling and challenging environment
Competitive salaries
Sick pay scheme
Flexible working arrangements
Minimum 23 days annual leave
Defined contribution pension scheme (after probation)
Death in Service (from commencement of employment)
Line management supervision
Learning and development programme
Group VHI scheme
Paid Family leave (maternity, paternity, parental, adoptive, force majeure and compassionate leave)
Education assistance (study and examination leave, scholarship foundation)
Employee Assistance Programme (EAP)
Health & Wellness Programme

Staff Nurses also required for other facility for Monday through to Sunday 8am to 8pm.

For more information, call Louise on 015136740 ext 117 or click APPLY with your most recent CV today and await a confidential call back.



TTM Healthcare Solutions is an Equal Opportunities Employer"
registered nurse,job_54dd3c578845975d,https://ie.indeed.com/rc/clk?jk=54dd3c578845975d&bb=caYBR6zY1LIVELxB4-vwHIjKY5KZEqx2IMvjMLnMkt6ZIZXLMz3VgPCcI4prq7zfqZLShFRcAxEqHZDQ4boptzkcqgeZHa8OaFKqW20Xl6g%3D&xkcb=SoD667M3FTSZIjU7Kx0JbzkdCdPP&fccid=9a7686246ce73e52&vjs=3,,"TTM Healthcare have partnered with one of Ireland;s leading Addiction and Homeless services to recruit a Registered Nurse for their Dublin based facility.

This is a full time permanent contract working 39 hours per week Monday to Sunday from 8am to 8pm. Weekends will be on rotation.

Salary: €36772 - €45171 - increment will be applied in March 2024
LCI - €47277 - €53577

Requirements:
Registered nurse with the NMBI.
A minimum of 2 years of post qualification experience in a paid full-time capacity or part time equivalent.
Experience in a low threshold or similar setting an advantage but full training will be given.
A relevant qualification in the area of addiction studies / mental health would be an advantage.
Capacity to develop positive relationships with clients and staff.
Must be able to demonstrate proficient IT skills including Microsoft Word, Excel, PowerPoint and a good knowledge of CRM system for reporting purposes.
Good communication skills.

Benefits:
Fulfilling and challenging environment
Competitive salaries
Sick pay scheme
Flexible working arrangements
Minimum 23 days annual leave
Defined contribution pension scheme (after probation)
Death in Service (from commencement of employment)
Line management supervision
Learning and development programme
Group VHI scheme
Paid Family leave (maternity, paternity, parental, adoptive, force majeure and compassionate leave)
Education assistance (study and examination leave, scholarship foundation)
Employee Assistance Programme (EAP)
Health & Wellness Programme

For more information, call Louise on 015136740 ext 117 or click APPLY with your most recent CV today and await a confidential call back.



TTM Healthcare Solutions is an Equal Opportunities Employer"
,job_cb5dc5154f79dce3,https://ie.indeed.com/rc/clk?jk=cb5dc5154f79dce3&bb=caYBR6zY1LIVELxB4-vwHH0qqFiiXJGx4V94CN0esl1SBnUxmv1R3LOyQtrZHGfQv28-XLQU_SYXiV0jS0NfgAZ5FNzH6fM-ptwm-Gu_A6E%3D&xkcb=SoBO67M3FTSZIjU7Kx0IbzkdCdPP&fccid=9a7686246ce73e52&cmp=TTM-Healthcare&ti=Registered+Nurse+-+Oncology&vjs=3,,"TTM Healthcare are currently recruiting a Staff Nurse – Oncology - In Patient Daycare on behalf of their Dublin based client.
This is a full time permanent role working 37.5 hours per week
Benefits:
Education and training support for your development
Access to excellent work experience, learning and development opportunities
Flexibility – we promote a good work life balance
We pay HSE rates of pay and HSE annual leave allowances
Full restaurant with heavily discounted prices for staff
Car parking options available at very reasonable rates
Discounted pharmacy rates
Discounted staff rates for hospital procedures
Health Service Credit Union
Sick pay scheme
Disability scheme
Pension scheme
Permanent health insurance – we offer income protection insurance to all eligible staff
Full occupational health service available to support staff health and welfare
Excellent access to public transport including Dart (Sydney Parade Station nearby) and bus routes
Tax saver Bus and Rail tickets scheme
Cycle to work scheme
Change room facility
Requirements:
· Candidates must be on the Register of General Nurses (NMBI)
· Have 2 years post registration experience in an acute Hospital setting
· Have 2 years post registration experience within an Oncology setting
· Have proven clinical and professional ability. Be an effective communicator with excellent interpersonal and organisational skills. Fluency in written & spoken English.
· Flexible approach to working patterns
· Exhibit ability to work effectively as part of a multidisciplinary team
For more information call Christine on 015136740 or click APPLY with your most recent CV today!
Job Types: Full-time, Permanent
Salary: €33,193.00-€50,865.00 per year
Benefits:
Bike to work scheme
Company pension
Employee discount
Free or subsidised travel
On-site parking
Private medical insurance
Sick pay
Ability to Commute:
Dublin, CO. Dublin (required)
Ability to Relocate:
Dublin, CO. Dublin: Relocate before starting work (required)
Work Location: In person"
,job_17444d42fa3b7c0a,https://ie.indeed.com/rc/clk?jk=17444d42fa3b7c0a&bb=caYBR6zY1LIVELxB4-vwHGA7HQkR1gVW5oVaMnMgy9Sl6o-zaJYJX2dE7ZAqjgMqRP5uMgRnDEhL9H091dkyPlBNkurVuOvCi4LXBsokza0%3D&xkcb=SoDA67M3FTSZIjU7Kx0PbzkdCdPP&fccid=d2675e0f02fa7353&vjs=3,,"Description:
Community services entail provision of Primary Care Services, Community Intervention Team service and Immunization Services.
The Staff Nurse Community will assess, plan, implement and evaluate care to the highest professional and ethical standards within the model of nursing care practiced in the relevant care setting. The Staff Nurse - Community will provide holistic, person centered care, promoting optimum independence and enhancing the quality of life for service users.
HSE Relocation package;
Flights to Ireland provided or reimbursement
4 weeks accommodation sourced/ provided or reimbursed*** INCREASED ACCOMODATION ALLOWANCE, RECEIPT BASED EXPENSE FOR 28 DAYS ACCOMODATION
NMBI Registration costs reimbursed
Entry visa costs reimbursed
Atypical Working Scheme visa costs paid
Criteria
Qualified Registered Nurse
24 months acute experience
NMBI DL issued / Educational assessment stage of NMBI
NMBI Pinned or eligible for NMBI Pin
To apply in confidence / for more information
Contact kelley walsh on +353 91507519 or email kelley.walsh@cplhealthcare.com
Whats App +353864117886

EMAIL: kelley.walsh@cplhealthcare.com
Ref.no.:
JO-2401-527991
Locations:
DUBLIN
Salary:
€33943 - €50135
Employment type:
Full Time;
Tags:
Clinical Community Nures,Community Nurse,Community Nursing,Nursing Community,Primary Care Nurse

EMAIL: kelley.walsh@cplhealthcare.com
Ref.no.:
JO-2401-527991
Locations:
DUBLIN
Salary:
€33943 - €50135
Employment type:
Full Time;
Tags:
Clinical Community Nures,Community Nurse,Community Nursing,Nursing Community,Primary Care Nurse"
,job_0d3629be0b2a9f30,https://ie.indeed.com/rc/clk?jk=0d3629be0b2a9f30&bb=caYBR6zY1LIVELxB4-vwHLxl1Boibk2aw5m5bIgDQQqXMFparmK9_YmScK_zBSZOnVSFAn19MGsll3urHy5cE2ITh4g5Gcw3YURq_o5ajZ8%3D&xkcb=SoB067M3FTSZIjU7Kx0ObzkdCdPP&fccid=9a7686246ce73e52&cmp=TTM-Healthcare&ti=Registered+Nurse&vjs=3,,"On behalf of a South Dublin based private Hospital, TTM Healthcare are currently recruiting a Staff Nurse for their High Dependency Unit and Intensive Care Unit.
This is a full time permanent contract working 37.5 hours per week.
Essential Criteria:
· Candidates must be on the Register of General Nurses (NMBI). (Essential)
· Have 2 years post registration experience in an acute setting (Essential)
· Have proven clinical and professional ability, effective communicator with excellent interpersonal and organisational skills. Fluency in written & spoken English.
· Flexible approach to working patterns
· Exhibit ability to work effectively as part of a multidisciplinary team
Desirable Criteria:
·Validated course/qualification pertaining to the speciality
· Advanced Life Support Course
Benefits:
Education and training support for your development
Access to excellent work experience, learning and development opportunities
Flexibility – we promote a good work life balance
We pay HSE rates of pay and HSE annual leave allowances
Full restaurant with heavily discounted prices for staff
Car parking options available at very reasonable rates
Discounted pharmacy rates
Discounted staff rates for hospital procedures
Health Service Credit Union
Sick pay scheme
Disability scheme
Pension scheme
Permanent health insurance – we offer income protection insurance to all eligible staff
Full occupational health service available to support staff health and welfare
Excellent access to public transport including Dart (Sydney Parade Station nearby) and bus routes
Tax saver Bus and Rail tickets scheme
Cycle to work scheme
Change room facility
For more information call Christine on 015136740 or click APPLY with your most recent CV today!
Job Types: Full-time, Permanent
Salary: €33,193.00-€50,865.00 per year
Benefits:
Bike to work scheme
Company pension
Employee discount
On-site parking
Private medical insurance
Sick pay
Ability to Commute:
Dublin, CO. Dublin (required)
Ability to Relocate:
Dublin, CO. Dublin: Relocate before starting work (required)
Work Location: In person"
,job_abf2c47698208a2c,https://ie.indeed.com/rc/clk?jk=abf2c47698208a2c&bb=caYBR6zY1LIVELxB4-vwHHitAel53nViblSomawFmSWm6Lp16uuZC4geiTNco7RR8YBb2-9LAWEsZ-YICBabuy_ZRzb3_10X7sOcDy67u7M%3D&xkcb=SoDp67M3FTSZIjU7Kx0NbzkdCdPP&fccid=9a7686246ce73e52&cmp=TTM-Healthcare&ti=Interventional+Radiology+Nurse&vjs=3,,"On behalf of an acute hospital based in Dublin, TTM Healthcare are currently recruiting a Staff Nurse - Interventional Radiology to join their team.
This is a permanent full-time role working 37.5 hours per week.
Essential Experience:
Be a Registered General Nurse on the current live Register of NMBI
Have at least one year’s relevant experience in critical care (ICU/CCU/HDU)
Have experience of working in a multi-professional environment
IT Skills is desirable
A recognised ICU/CCU/I.T.U./C.C.U or HDU Course is desirable but not essential
Benefits:
Competitive Salary
Payment of location or Specialist Allowance as appropriate
Contributory Pension Scheme (5% employee and employer contribution)
Flexible working hours
Training and education opportunities
Discounted group health insurance
Free health screening and vaccinations
Subsidised employee restaurant
Discounted hospital rates for employees and family
Employee recruitment referral scheme
Employee well being activity programmes
Length of service recognition rewards, values ambassador programme, staff Christmas and summer parties
Opportunity to work alongside experienced and professional team providing the highest level of services to our patients in a modern day facility
For more information call Christine on 015136740 or click APPLY with your most recent CV today!
Job Types: Full-time, Permanent
Salary: €33,193.00-€50,865.00 per year
Benefits:
Company pension
Employee discount
Wellness program
Ability to Commute:
Dublin, CO. Dublin (required)
Ability to Relocate:
Dublin, CO. Dublin: Relocate before starting work (required)
Work Location: In person"
,job_337b5500068af7d3,https://ie.indeed.com/rc/clk?jk=337b5500068af7d3&bb=caYBR6zY1LIVELxB4-vwHK_O6EeOCQEifLrk4jAg-TBKy_mtx7S1hc0iPpqGPYm_mSxbcBeBqxCirwcI1dggclm4kD-tcZvA6K_V1yRTeTc%3D&xkcb=SoBd67M3FTSZIjU7Kx0MbzkdCdPP&fccid=9a7686246ce73e52&vjs=3,,"As one of Ireland's largest providers of Nurses, TTM Healthcare Solutions (TTM) have partnered with a leading acute hospital to hire Nurses based in Dublin or lucrative temporary work. TTM Healthcare Solutions is a Tier 1 supplier of Locum Nurses to the HSE.

By working with TTM, ERF Recruitment Agency of the Year 2022, you can expect market-leading pay rates as well as outstanding support and progression opportunities.




This is an exciting opportunity to join our growing panel of locum Nurses, helping deliver vital care to patients at their most vulnerable.

By working with TTM Healthcare Solutions, you will enjoy the following benefits:

Pay based on HSE Pay Scale

Dedicated consultant and 24/7 support, helping you reach your potential.

Flexible work patterns - control your roster with the TTM App.

Weekly pay

Upskill and grow with TTM Training.

Exclusive perks at work programme, discounts on leading brands, hotel stays, fuel and more.

Requirements:

Minimum of Level 8 Degree in Nursing

Registered with the Nursing and Midwifery Board of Ireland (NMBI)

Relevant experience.

Willing to complete trainings as required.

Right to work in Ireland - EU or EEA passport, GNIB Stamps 1G or 4

All perspective candidates will be required to undergo Garda Vetting. In addition, candidates who have lived outside of Ireland for more than 6 months over the age of 16 will be required to produce International Police Clearance. Failure to have this document during the initial recruitment stages will result in an unsuccessful application.



TTM Healthcare Solutions is an Equal Opportunities Employer"
,job_9527d4795d0165be,https://ie.indeed.com/rc/clk?jk=9527d4795d0165be&bb=caYBR6zY1LIVELxB4-vwHK_O6EeOCQEieCQVCBOmxICBMP1hfWZXRkv927X95kNBfK_WvD1MPIRVpbYhbi-5P-vY5jIuy744DxLddWmVZzY%3D&xkcb=SoC067M3FTSZIjU7Kx0DbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,,"Saint John of God Community Services Liffey Services supports individuals with intellectual disabilities to be active participants within the community that they live. St John of God Liffey Services invites applications for the position of Clinical Nurse Manager 1 based in the North Kildare area to provide support to individuals with an intellectual disability within our Residential and Community Residential Services.

Clinical Nurse Manager 1 - Residential Services
Permanent Full Time
Ref: KILRES019
Suitable candidates must have:
Registered with An Bord Altranais and preferably possess the RNID qualification.
Have at least 3 years post registration experience in the specialty of Intellectual disability.
Strong, clinical, managerial and administrative skills evident in previous roles.
Demonstrate evidence of continued commitment to professional development.
Positive and enthusiastic attitude towards the inclusion, participation and community integration.
Excellent communication skills essential
Full clean driving license
Excellent knowledge and understanding of HIQA requirements and relevant legislation
Experience of working in a residential setting, delivering person centred services to adults with intellectual disability and complex needs

Interested candidates should apply only by using this link:

Applications will be short-listed on the information supplied in the Curriculum Vitae and a panel may be formed from which future vacancies will be filled. Full Job Description available on request.

Closing date: 2nd February 2024 by 4pm

By applying to this position, you giving Saint John of God Community Clg., consent to have your personal data stored for the purpose of this competition only.
Please note that due to the high volume of applications we can only respond to candidates who have been shortlisted

Saint John of God Community Services Clg is an equal opportunities employer."
