title,id,link,date,job_description
,job_bdbc16aeabd3bc9f,https://ie.indeed.com/rc/clk?jk=bdbc16aeabd3bc9f&bb=-TQezXSz810yH3ainHWhDeJq4-sW1RiigtE-UUGFM1ET6ItRLMV14ESJy3tmHPUkzrbe7Sbxn6TvMfOFYg8gnVo_25E-OPvv9z6-Ihy-IE8%3D&xkcb=SoCy67M3FTTPFF07K50MbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,,"Professional electrical certification (National Craft Certificate (NCC), Registered Electrical Contractor (REC), or equivalent)
We are currently seeking a Capacity Install Technician to serve as a technical resource within our mission critical Data Center. The position will help ensure overall availability and reliability to meet or exceed defined service levels of Data Center Engineering Operations.
Due to the success of the Amazon’ operations and rapid expansion of Data Centres the suitable candidates will operate and maintain these facilities in Ireland. The successful candidates will be expected to have a primarily in the increase of capacity and the improvement of efficiencies to help offer Amazon’ customers better value.

The successful candidate show be able to demonstrate the following competencies / behaviors:

An ability to solve problems through root-cause elimination, stepping back to understand the broader context.
Aptitude for trouble-shooting and problem-solving complex issue
Maintain service level agreements (SLAs) through the implementation of proactive issue detection and immediate response.
Follow procedures system documentation and track issues through appropriate entries into a Trouble Ticket system.
Prioritise appropriately in a complex, fast-paced environment.
Capable of actively engaging and working collaboratively with other support teams to drive resolution of problems encountered.
Key job responsibilities
Assist in the installation and operation of all racks and rack based systems .
Responding to daily changes and demands in installations particularly during peak periods. This equipment supports mission-critical servers and must maintain better than 99.999% uptime.
Assist in maintenance and monitoring of all Data Center rack systems to include incidents/events, problems, changes, monitoring, problem escalation/notification/resolution and all other aspects of Data Center support.
Assisting with monitoring and troubleshoot all related mechanical, electrical, HVAC systems, voice/data, chiller systems and generators.
Provide assistance to contractor or data center engineers to ensure proper operation and maintenance of all facility equipment and deployment of new equipment.
Perform system walkthroughs to verify proper installation of racks and updating of their related Monitoring Systems .
We are open to hiring candidates to work out of one of the following locations:

Dublin, D, IRL

2+ years of data center engineering experience
Knowledge of safe electrical practices according to guidelines set by relevant electrical safety supervisory bodies (e.g., ECSSAI and RECI in Ireland)
Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en/privacy_page) to know more about how we collect, use and transfer the personal data of our candidates.

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need an adjustment during the application and hiring process, including support for the interview or onboarding process, please contact the Applicant-Candidate Accommodation Team (ACAT), Monday through Friday from 7:00 am GMT - 4:00 pm GMT. If calling directly from the United Kingdom, please dial +44 800 086 9884 (tel: +448000869884). If calling from Ireland, please dial +353 1800 851 489 (tel: +3531800851489)."
,job_5c9a563381bd1958,https://ie.indeed.com/rc/clk?jk=5c9a563381bd1958&bb=-TQezXSz810yH3ainHWhDTg9t7WUDjJ8tVLtARec_vF6sCJvk9ARAN9gk_p0caDfkVzax-zxV-2GdHQKmMqr60aC1Gr3sKiCb1GC_LtbUhA%3D&xkcb=SoBb67M3FTTPFF07K50DbzkdCdPP&fccid=fae5e49412874a8e&cmp=Hollyfort-Services&ti=Apprentice+Electrician&vjs=3,,"Looking for a stable career with a reputable company?
Hollyfort, a private company specialising in public works on behalf of various Government Bodies, including Healthcare & County Councils, is seeking an 3rd /4th Apprentice Electrician to join our team.
We offer competitive packages and the opportunity to work with blue chip clients, ensuring a recession-proof career. You will also enjoy a varied workload and the opportunity to work with a dynamic team of professionals.
With over 25 years in operation, Hollyfort are specialists in Construction & Facility Support Services. We take pride in providing exceptional maintenance and successfully completing complex projects.
Responsibilities include:
To carry out all tasks to the best of your ability.
Ensure that work is done to the highest of standards.
Follow all company policies and procedures.
Answer any questions or queries from clients.
Ensure that Health and Safety is at a very high standard.
Maintain a clean work area at all times.
Work with supervisors, other tradesmen etc.
Requirements:
Good communication and teamwork skills.
Manage time effectively, have the ability to work in a team or work alone.
Job Types: Full-time, Permanent
Benefits:
On-site parking
Schedule:
8 hour shift
Monday to Friday
Experience:
Electrician: 4 years (preferred)
Licence/Certification:
Manual Handling Certificate (preferred)
Safe Pass (preferred)
Driving Licence (preferred)
Work Location: On the road"
,job_6d49c37c57b84169,https://ie.indeed.com/rc/clk?jk=6d49c37c57b84169&bb=-TQezXSz810yH3ainHWhDc4uxQTaS4icbYCKJpcgEwm3YDfRTG3f4Ch9K6pjxU1QkWaQ4CFTvLT_xDGOJHLzJRo6B20tKIL5Foc2DDH93FI%3D&xkcb=SoDv67M3FTTPFF07K50CbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,,"Professional electrical certification (National Craft Certificate (NCC), Registered Electrical Contractor (REC), or equivalent)
We are currently seeking a Capacity Install Technician to serve as a technical resource within our mission critical Data Center. The position will help ensure overall availability and reliability to meet or exceed defined service levels of Data Center Engineering Operations.
Due to the success of the Amazon’ operations and rapid expansion of Data Centres the suitable candidates will operate and maintain these facilities in Ireland. The successful candidates will be expected to have a primarily in the increase of capacity and the improvement of efficiencies to help offer Amazon’ customers better value.

The successful candidate show be able to demonstrate the following competencies / behaviors:

An ability to solve problems through root-cause elimination, stepping back to understand the broader context.
Aptitude for trouble-shooting and problem-solving complex issue
Maintain service level agreements (SLAs) through the implementation of proactive issue detection and immediate response.
Follow procedures system documentation and track issues through appropriate entries into a Trouble Ticket system.
Prioritise appropriately in a complex, fast-paced environment.
Capable of actively engaging and working collaboratively with other support teams to drive resolution of problems encountered.
Key job responsibilities
Assist in the installation and operation of all racks and rack based systems .
Responding to daily changes and demands in installations particularly during peak periods. This equipment supports mission-critical servers and must maintain better than 99.999% uptime.
Assist in maintenance and monitoring of all Data Center rack systems to include incidents/events, problems, changes, monitoring, problem escalation/notification/resolution and all other aspects of Data Center support.
Assisting with monitoring and troubleshoot all related mechanical, electrical, HVAC systems, voice/data, chiller systems and generators.
Provide assistance to contractor or data center engineers to ensure proper operation and maintenance of all facility equipment and deployment of new equipment.
Perform system walkthroughs to verify proper installation of racks and updating of their related Monitoring Systems .
We are open to hiring candidates to work out of one of the following locations:

Dublin, D, IRL

2+ years of data center engineering experience
Knowledge of safe electrical practices according to guidelines set by relevant electrical safety supervisory bodies (e.g., ECSSAI and RECI in Ireland)
Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en/privacy_page) to know more about how we collect, use and transfer the personal data of our candidates.

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need an adjustment during the application and hiring process, including support for the interview or onboarding process, please contact the Applicant-Candidate Accommodation Team (ACAT), Monday through Friday from 7:00 am GMT - 4:00 pm GMT. If calling directly from the United Kingdom, please dial +44 800 086 9884 (tel: +448000869884). If calling from Ireland, please dial +353 1800 851 489 (tel: +3531800851489)."
,sj_c4b4f85b747e7ff6,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ATMEliOearzRz0UMByzMbCIgIyqF6SFTelRW_3e7SP7Y3BLIMmnk7v9Xk3ZLCfOA39sywcYCpdW0FwJ98eW8UN8zQDBgcdSJTp4Tnzte6MKn6WYtsn4KYF00gtLS_uFG0EVkSh2YRCEgD-L7LppnzI7JPdILPLF0mQy6FMgHGoZkbPM_emaOG85-AUKPNUUrSdcRFsqZ5LJ7pKYrUvOe5z7H2_HPsk1YwdccA-DK4KkLknn_nS02PxhtRJQQ4RHfHsF3XcaHxRw1R28un7JJnbqRmLMvIeu_ylfDNvtBxrRzUGLtwxpa4lpcZvmczyi9nQkQ5BArwMzQyH6ArVBHLQEItxUzC39peWnknbV4PddMtZRDuj71hb0rY5Q9xRki9PouOPIeC5FTrLmRMR26tIVi5kj4H4qSscjy1015hf8LIrpeUeHWyZ65OfaT96Yz3NlnxjpUn-a3eGfKFoJrpu-VPrTyv8RIGnm1gZ60VEmfyY9y_-JJn6WOtypYAtIlaeVlY--UkgFl_QtrUbEZyJNzFlf3xU7xGKCMrLrFvgCSKK1edzP0muPackruT2lBnyK47phaGbHK-HCPc3cMe_TFShAtK2XtrbWEhXnBootnKM-HoaHxhSrFBVcXwtrahckLgmi3RkFYsBqhhTgKPMwx3q-7GlklM=&xkcb=SoCG6_M3FTTPFF07K50BbzkdCdPP&p=10&fvj=1&vjs=3,,"Electrical upgrade work in Dublin Hospitals
Only time served Qualified Electricians need apply.
Job Type: Full-time
Salary: €45,000.00-€60,000.00 per year
Benefits:
Bike to work scheme
Company pension
On-site parking
Sick pay
Schedule:
Monday to Friday
Overtime
Supplemental pay types:
Overtime pay
Yearly bonus
Experience:
Electrician: 5 years (preferred)
Licence/Certification:
Safepass Card (required)
Manual Handling Certificate (required)
Safe Pass (preferred)
Ability to Commute:
Dublin, CO. Dublin (required)
Ability to Relocate:
Dublin, CO. Dublin: Relocate before starting work (required)
Work Location: In person"
,sj_b82254f4d8d133b4,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0COWBAVeVrwZyQ4kAnIXBjazYYREIDj0-B0u_cQPptsHKBWJYG5EV7znhQ-3146PakET_Q35cPARanm4Sz4RotRKbC_pnTjn0OZcFGzsqvtv3kpsivrisJlT0US3Wm0XUYlfT7AzHLyARij_I5J-OtCY062L7SF8BxygyeBzwzczi48SCceJTKn8M6yeKJcKLdaV-I5eAkhljgB2qmtf9Q47pLpV_oy4z6kzw8TuOUsUI_f8VV781TkEdK7kJBf8Nl-gqy_ZthEiUO8wjMRkd7cB1CNR3Tmk-hMFZ0D5LLpEw8zJDds0M3uBhxYMZGD-OSPIMd_HVKxvC224pSCxa47CsQRNPKIPu_gGoOm9Mva1yGP0dqmBmVYBp0vLCmWOc1CVo-gXFUB9fYrEYkMHfMzHIOMSPfbB6q_tMhNchjdlc3GksRZMVKzj6sYw4cbKdWuO_og7eeHilild3-LMLs-119x7HD7ZMF0moOl1ppGgdczj6_jY5Aep1gflOiSE40TVJaJp_3ABDJJi35E7zXF9_NFqIGbE9Pp7Smsp1Jk2zbok01zsu7nchURGVJxhY3N70IGLINMMm-fLr7GLXenH8wg3ItSNpXIxuiAduKr9G9kT7LSvSGZiKjeFHYpEx4=&xkcb=SoAy6_M3FTTPFF07K50AbzkdCdPP&p=11&fvj=1&vjs=3,,"Who We Are
We are the largest independent shipping company in Ireland offering integrated shipping, logistics, and maritime services through our offices in all the major ports in Ireland. With over 130 years operating in the shipping industry, we offer an unrivalled level of experience and expertise to our customers.
Help us provide an unrivalled service to our customers and build on our position as market leader in our industry. Are you a qualified Electrician? Consider joining our maintenance team in Dublin!
The Role
The Electrician will join our maintenance team based in Dublin Port to maintain, repair and service equipment used by Doyle Shipping Group.
On a daily basis, the Electrician will work with our equipment, which includes Tugmasters, RTGs, LHM cranes, forklifts and various other heavy plant, troubleshooting faults with mechanical, electrical, hydraulic and pneumatic systems in a wide variety of situations and also proactively servicing equipment.
The Electrician will work on a four-day rotation shift. We endeavour to operate twenty-four hours per day, seven days per week based on the needs of our customers, ship schedules and maintenance schedules; therefore, the Electrician’s working hours will include early morning, late evenings and weekends.
Responsibilities / Principal Duties
Maintain, repair and service, all electrical and mechanical aspects on equipment used by the Doyle Shipping Group which will include, but not limited to, Tugmasters, RTGs, LHM/Gantry cranes, forklifts and various heavy plant
Maintain, repair and service all the Company’s handling equipment
Maintain all PPM equipment maintenance records
Provide technical support across multiple heavy plant machinery and cranes, facilities and services including HVAC systems, LV/HV Switchgear, lighting systems, electrical installations
Troubleshoot faults with mechanical, electrical, hydraulic and pneumatic systems in a wide variety of situations
Assist other electricians, fitters and operational personnel in the maintenance, repair, and service of equipment
Troubleshoot faults with control gear and PLC systems
Monitoring, setting, and maintenance of the heating, water and lighting systems
General building maintenance (changing light bulbs, emergency light testing, etc.)
Ensure equipment being worked on and the work area is kept clean and free from obstacles always except for necessary tools
Ensure Company vehicles, plant and machinery are functioning within acceptable safety and operational standards
Ensure all electrical repair and maintenance work undertaken is carried out safely and in accordance with the Company’s procedures and policies
Any other duties the management may from time to time deem necessary and reasonably require.
Person Specification
Essential Requirements:
Qualified electrician or a degree level qualification in electrical engineer
Minimum of 3 years’ experience working as an electrician, electro-mechanic or electrical technician with experience on PLC systems and/or Danfoss units
Fluency in English both spoken and written
Full, clean Category B driving licence or an equivalent driving license from another country which is valid in Ireland
Desirable Requirements:
Knowledge of and/or experience working with marine/harbour cranes
Knowledge of and/or experience working with Rubber Tyre Gantry (RTG) cranes and or Ship-to-Shore Gantry (STS) cranes
Knowledge of and/or experience working with harbour mobile cranes, RTG and STS cranes by the following manufacturers would be desirable: Liebherr, Koni, Gottwald, Kalmar/Cargotech, Terex, ZPMC
Knowledge of reading wire diagrams is essential for this position
Personal Traits/Attributes:
Self-driven
Ability to use initiative
Adaptable and flexible
Good communication and interpersonal skills
Pay & Benefits
The successful candidate will also be eligible to receive:
Company Pension Scheme (with company contributions)
Death In Service Benefit
Dental Care Scheme
Sick Pay Scheme
Vision/Eye Care
The salary for this position will be discussed with the successful candidate
Job Type: Full-time
Benefits:
Bike to work scheme
Company events
Employee assistance program
On-site gym
On-site parking
Sick pay
Wellness program
Schedule:
Monday to Friday
Weekend availability
Supplemental pay types:
Yearly bonus
Experience:
Electrician: 2 years (preferred)
Ability to Commute:
Dublin Port, Dublin 1, CO. Dublin (required)
Work Location: In person"
,job_2321f71c47f34098,https://ie.indeed.com/rc/clk?jk=2321f71c47f34098&bb=-TQezXSz810yH3ainHWhDRDp6tXJB9ZxVNSJhah-VWJQTNPV7n61NpYsb4xptQpoJyLrDJk309qhbTbPhcIHHKIZaxZ63vnScSgi7dB3-IE%3D&xkcb=SoD867M3FTTPFF07K50GbzkdCdPP&fccid=0ab7f0f2173310f5&vjs=3,,"Position: Experienced Electricians with Switchgear Expertise (Preferably LV)
We are actively seeking skilled Switchgear Electricians with a preference for Low Voltage (LV) experience to join our dynamic team. The position involves working in our state-of-the-art Switchgear, Motor Control Centre (MCC), and Distribution Board factory situated in North City Business Park, Dublin 11.
The ideal candidate is someone who brings a wealth of experience, enthusiasm, and meticulous attention to detail. Successful applicants should be self-motivated individuals capable of thriving in a collaborative environment as integral members of our growing team. Efficiency, consistent high-quality work, and meeting deadlines are key attributes we value.
Reporting directly to the Production Manager/Supervisors, these immediate positions primarily entail handling the electrical wiring and mechanical aspects of Low Voltage (LV) Switchgear, as well as control panels.
We operate on a compressed four-day working week, with the following schedule: Monday to Wednesday, 7:00 am to 5:30 pm; Thursday, 7:00 am to 4:30 pm.

Key Responsibilities:
Interpretation and implementation of schematic and mechanical/GA drawings.
Layout design of control sections.
Installation of ancillary equipment to MCCBs, ACBs, etc.
Panel and component wiring.
Application of appropriate fixings for different aspects of the work.
Correct and safe utilization of power tools.
Adherence to health and safety regulations.
Strict compliance with Safe Working Procedures.
Addressing and rectifying issues post-testing.

Essential Qualifications & Experience:
National craft certificate or equivalent qualification.
Previous hands-on experience with LV Switchgear, MCC, Power Factor Correction (PFC), Control equipment, and PLCs is highly desirable.

Company Benefits:
Competitive Salary
Company Pension Scheme
Employee Assistance Programme
Employee Referral programme
Wellbeing Programme
Death in Service Life Insurance
Tuition assistance for approved training programmes
Free parking.

Schedule:
Day Shift, Monday to Thursday.

If you possess the required qualifications and experience, and you are excited about contributing to our innovative team, we encourage you to apply for this challenging and rewarding position.
Join us in shaping the future of electrical manufacturing at our cutting-edge facility in North City, Dublin 11 (2 minutes off the m50)."
electrician,job_8b0f6025ed2f1029,https://ie.indeed.com/rc/clk?jk=8b0f6025ed2f1029&bb=doASUVnQPPgJhTikGC1a68oLzfHIUdz9MzTdtNQ0jVno-1gsEzxGOjTHzFlWws0G_xy5XWUCSZfmbvSaTqKOR3e1YowN8WYtVhUl6l4h3xE%3D&xkcb=SoBM67M3FTTOGW07Mx0KbzkdCdPP&fccid=fae5e49412874a8e&cmp=Hollyfort-Services&ti=Electrician&vjs=3,"Employer
Active 2 days ago","Looking for a stable career with a reputable company?
Hollyfort, a private company specialising in public works on behalf of various Government Bodies, including Healthcare & County Councils, is seeking an experienced Electrician to join our team.
We offer competitive packages and the opportunity to work with blue chip clients, ensuring a recession-proof career. You will also enjoy a varied workload and the opportunity to work with a dynamic team of professionals.
With over 25 years in operation, Hollyfort are specialists in Construction & Facility Support Services. We take pride in providing exceptional maintenance and successfully completing complex projects.
Responsibilities include:
To carry out all tasks to the best of your ability.
Ensure that work is done to the highest of standards.
Read and understand drawings.
Follow all company policies and procedures.
Answer any questions or queries from clients.
Delegate tasks to subbies and G.Os.
Train junior staff members through their apprenticeship.
Ensure that Health and Safety is at a very high standard.
Maintain a clean work area at all times.
Work with supervisors, other tradesmen etc.
Requirements:
Experience in an electricians role ideally qualified with a number of years’ experience.
Fully qualified through FAS/SOLAS (or international equivalent)
Good communication and teamwork skills.
Please submit your CV for a call back.
Job Types: Full-time, Permanent
Schedule:
8 hour shift
Monday to Friday
Experience:
Electrician: 5 years (preferred)
Licence/Certification:
Manual Handling Certificate (preferred)
Safe Pass (preferred)
Driving Licence (preferred)
Qualified Tester certificate (preferred)
Work Location: On the road"
electrical foreman,sj_e609a630a1f25e6e,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BeAb27QC-7xXjP4cfeh8-y7fOCL-n75jCn_ykPq9XiSOB_z2_TFCg_JMTF0agw7m_xUrSc2oVyo_o4WmZQgZQ8YjQI63suk3tAXpAAXGONtEnDSI7_uwj-0-RXscnRIFKOtqH5cyDr1-pnRlaQjf5elQ_EM8rDAAaEort_LghG4jxuY0ud-rrCnCKhI1e6b4ZA5G8B_e-Mmxo_TmkPMyHIz1T-UMANX6eyxOcifDfqGHJ_Fiz78ghqWoBVNP6z7-ZuFXLhvVzoSotVhH9HKiz8GNo5N3o1Hm2B5uFsllJ2Qi-weRk0BlxZ8i2gA7jG_HnWajKci1ofxdPEqMuqr1HjglR0gXMBW01az1sP73bHbN6MrQ7Xu1z0Wy8_-ylgY9Nz8MOXU4ioFSfsmFhbtru2oRCjH2-ba1wE2lf8SG7GB0nsis-1NwtY7d53wMwngxWKG8XrPZZxzK3HV1IAmiI-INXPcMO9ZsDIxA1jQAsdm0Mf9MWD1rUBzI54kBVBWXYptqPSgBo0BsJAx15uTDRnaq1bvChoVYLcgyUkRtmL151SSuahYE44Xsn4verIzI5SwhmvzMp0zuYzfgyWQWVSviLaY6r6WgjGC1DOavBGX4hiQsTQMDXHuCDf5npBCgDyIRmWrvBJOZ0Qvhey8Gp_nzXg65Ud0lZD1NInA8CA9AIi7hiCRsXe&xkcb=SoB46_M3FTTOGW07Mx0HbzkdCdPP&p=12&fvj=0&vjs=3,Posted 14 days ago,"Electrical Foreman
M&E
Construction

ProSource are seeking an Electrical Foreman for an award-winning M&E engineering contractor, who specialise in planning, managing & delivering projects for all their clients with quality, safety, sustainability and collaboration at the heart of their approach.

Due to their continued growth, we are seeking an ambitious, self-motivated and enthusiastic Electrical Foreman to join their team.

PRINCIPAL RESPONSIBILITIES:
Manage and drive a team to meet all project requirements and deadlines
Coordinating and planning resources including labour, materials and sub-contractors
Ensuring adherence to company safety and quality procedures
Prepare relevant reports as needed
Provide detailed progress reports as requested
SKILLS AND KNOWLEDGE REQUIRED:
A recognised trade qualification
Proficient in use of systems software related to site foreman functions
5+ years’ experience working with a recognised electrical contractor
A minimum of 2 years’ experience within an electrical supervision role
Proven track record of coordinating and managing large scale projects
Experience working with a Mechanical/Electrical contractor an advantage
Ability to manage workload and prioritise tasks
EXPERIENCE:
Qualified electrician/engineering qualification with a minimum of 2 years’ electrical supervision experience

To find out more information, please contact Philip Dobson for a confidential discussion on +353 86 158 5311 or at philip@psgroupltd.com, or apply now.

ProSource Group is a specialist Irish recruitment company whose primary focus is recruiting within the Construction & Civil Engineering industries throughout Ireland and Europe."
electrical foreman,sj_e609a630a1f25e6e,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BeAb27QC-7xXjP4cfeh8-y7fOCL-n75jCn_ykPq9XiSOB_z2_TFCg_JMTF0agw7m_xUrSc2oVyo_o4WmZQgZQ8YjQI63suk3tAXpAAXGONtEnDSI7_uwj-0-RXscnRIFKOtqH5cyDr1-pnRlaQjf5elQ_EM8rDAAaEort_LghG4kVrIXvkUiDBcNq2ixBwSVgWAkftIt9s0wt7HO-oKGTjbmsXB8UJBDoQEfHLPaj52WlfsANizT8SnHWz7WT7uZGDUbTKjcIxucmySHQ0UeuIJpcLtXDdC5uIWRSzuLulOtDVW59m1ZldNmyBBfLP5Z1Fp-rCdDhST86THPThjp3EzeZsAxQw6PxkzexzLYYwLbkjT5eYkxXbXjErm_aS-cQoezg3Ens3yNzrJ4qqZBFfmEVpgg6HvolTvmif0IExqdJpk3WaJ-M7xUycxGw4c-5g3sLNJHxv3CZffnFNCubJZQSwqV7aa12z-qgqxO4v7BjaOdkUtdI9kerEd2bNc0UVnT9ooBr-24HqlkymD0yAEDliCEYhKFF2XgC8gqd51WsedV5PGzsQa53LVaA5OhhAZpxHsqEs--9zLlyks5sXCjmdVAz7azKcS4x2mtzn-uif5IXdNug2bMWGh9SUkPqfsIGLM9u4TuMVoigzHVRmxwcfanj1vcnJfF-lCtPQE7XEttQeF-Pt&xkcb=SoCx6_M3FTTNc52HMZ0IbzkdCdPP&p=1&fvj=0&vjs=3,Posted 14 days ago,"Electrical Foreman
M&E
Construction

ProSource are seeking an Electrical Foreman for an award-winning M&E engineering contractor, who specialise in planning, managing & delivering projects for all their clients with quality, safety, sustainability and collaboration at the heart of their approach.

Due to their continued growth, we are seeking an ambitious, self-motivated and enthusiastic Electrical Foreman to join their team.

PRINCIPAL RESPONSIBILITIES:
Manage and drive a team to meet all project requirements and deadlines
Coordinating and planning resources including labour, materials and sub-contractors
Ensuring adherence to company safety and quality procedures
Prepare relevant reports as needed
Provide detailed progress reports as requested
SKILLS AND KNOWLEDGE REQUIRED:
A recognised trade qualification
Proficient in use of systems software related to site foreman functions
5+ years’ experience working with a recognised electrical contractor
A minimum of 2 years’ experience within an electrical supervision role
Proven track record of coordinating and managing large scale projects
Experience working with a Mechanical/Electrical contractor an advantage
Ability to manage workload and prioritise tasks
EXPERIENCE:
Qualified electrician/engineering qualification with a minimum of 2 years’ electrical supervision experience

To find out more information, please contact Philip Dobson for a confidential discussion on +353 86 158 5311 or at philip@psgroupltd.com, or apply now.

ProSource Group is a specialist Irish recruitment company whose primary focus is recruiting within the Construction & Civil Engineering industries throughout Ireland and Europe."
qualified electrician,sj_f2fe179fcfb70a06,https://ie.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AVayLrViXi-Dx8ZVH8qgIRhri0BKrpJuZ_NIAZ9ICpF8IDI3ji_BJ1BXwRKuxbrlD6FClwkD1PqwBFyfos7_8z756xBaTFCe-65t2xkIDfDDy37e89s8OVXoQDkisoS32Gs2I51bRlJxYZHye3Stc3uaPI89c4qU93ksoXF_iISVYcH1yBu5CudlLplKZOB7pLAgIrBnq3NbCUiUqOeg55IOb0TctgeHIqdLVdYQPcdhAU55ses8alT1_0SPaxHWFf3duyjhfXy-FB3XxBHSua8wvHIpfvD_SPXE3abk7gvXqyBgTpk1CdTLLR1mWYxvRtX-SjaFG9TT67nWm8ECUc6VRqED3buOQKlBL8lI4jAYq1ANO57y7DyPNg73DiqwPFhzOFep-WzSlQKZMEFzPsGvX9rL3H53QupI7ML3t_d3UCKawqSlRRvkcMZEyBfWSn_By2DJNSgQ05RR3s_QNHiiTUUU_sDZ1BN59SbHOoZ1mP2pMxJcx1Z3gClH0CkFa015ZCdH0bHQlmBGAHdEnaz6z8s-Q0fCMWt5bWU5h5jmP7eloOVEasujB70svVIEhHso-CI978AawgY5oLIK4l6w1LJ4rYLyTznrxRjVkAwn5EqThbKHAB4HVJd6FxTiG9EWoabS7e1Paxveg0MqRI&xkcb=SoDW6_M3FTTNc52HMZ0AbzkdCdPP&p=9&fvj=1&vjs=3,"Employer
Active 4 days ago","GoSolar.ie is Irelands leading Solar Energies company based in Monaghan, Co. Monaghan. We are a family run business in the industry for the last 10 years. Due to ongoing expansion of our company we are looking for an enthusiastic and energetic candidate to join our team as a fully qualified electrician involved in the installation, commissioning and maintaining of domestic and commercial solar pv installations, covering the North East and Midlands of Ireland in this exciting, ever changing and expanding Solar energies sector.
Candidate Requirements:
Level 6 Qualified Electrician – Essential
Full Clean Driving License – Essential
Safe Pass - Essential
Solar PV experience is preferable but not essential as full training will be given
Domestic and Commercial electrical experience
At least 3 years of experience in electrical installation and maintenance.
Knowledge of electrical codes and standards.
Experience with electrical testing equipment and tools.
Excellent problem-solving skills.
Ability to work independently as well as part of a team.
Strong communication skills.
Attention to detail.
Role & Responsibilities
The successful candidate will be a key members of the Solar PV Installation Team adhering to procedures, focused on producing the best quality service, being highly productive, and mindful of costs.
The successful candidate must be comfortable working in a challenging, dynamic, team-based environment. The role is to work on the installation of Solar PV system in both domestic and commercial properties. The role will also involve providing and maintaining accurate installation records, adhering to PPE and health and safety guidelines to the highest standards. The ideal candidate will have proven excellent communication skills and have site management skills to meet KPI requirements
Installation of Solar PV system
Commissioning Checks / Recording Procedure
Providing and maintaining Installation records
PPE & HSE
Customer liaison
Site management to meet KPI requirements
Excellent Communication skills
Excellent remuneration package for the right candidate will include :
Overtime available with Overtime Rates
Full Training
Company Van
Fuel Card
Good working conditions with a progressive company
Social Club
Work Location: On the road
Job Type: Full-time
Job Type: Full-time
Salary: Up to €60,000.00 per year
Benefits:
Company car
Company events
Employee discount
Free or subsidised travel
On-site parking
Sick pay
Schedule:
Monday to Friday
Overtime
Experience:
Electrician: 3 years (preferred)
Licence/Certification:
Safepass Card (required)
full drivers licence (required)
Work Location: On the road"
